match_code,date,city,team1,team2,toss_winner,toss_decision,winner,win_type,win_margin,inning,delivery,batting_team,batsman,non_striker,bowler,runs,extras,total,extras_type,player_out,wicket_kind,wicket_fielders
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,3.5,Pune Warriors,JD Ryder,MK Pandey,R Ashwin,6,0,6,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,3.6,Pune Warriors,JD Ryder,MK Pandey,R Ashwin,0,0,0,,JD Ryder,bowled,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.1,Pune Warriors,MK Pandey,RV Uthappa,JA Morkel,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.2,Pune Warriors,RV Uthappa,MK Pandey,JA Morkel,0,2,2,noballs,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.3,Pune Warriors,MK Pandey,RV Uthappa,JA Morkel,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.4,Pune Warriors,MK Pandey,RV Uthappa,JA Morkel,4,0,4,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.5,Pune Warriors,MK Pandey,RV Uthappa,JA Morkel,4,0,4,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.6,Pune Warriors,MK Pandey,RV Uthappa,JA Morkel,0,0,0,,MK Pandey,bowled,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,4.7,Pune Warriors,Yuvraj Singh,RV Uthappa,JA Morkel,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.1,Pune Warriors,RV Uthappa,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.2,Pune Warriors,RV Uthappa,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.3,Pune Warriors,RV Uthappa,Yuvraj Singh,R Ashwin,0,0,0,,RV Uthappa,bowled,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.4,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.5,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,5.6,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.1,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.2,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.3,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.4,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.5,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,6.6,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.1,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.2,Pune Warriors,M Manhas,Yuvraj Singh,SK Raina,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.3,Pune Warriors,M Manhas,Yuvraj Singh,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.4,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.5,Pune Warriors,M Manhas,Yuvraj Singh,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,7.6,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.1,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.2,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.3,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.4,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.5,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,8.6,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.1,Pune Warriors,M Manhas,Yuvraj Singh,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.2,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.3,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.4,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,4,0,4,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.5,Pune Warriors,Yuvraj Singh,M Manhas,SK Raina,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,9.6,Pune Warriors,M Manhas,Yuvraj Singh,SK Raina,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.1,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.2,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.3,Pune Warriors,Yuvraj Singh,M Manhas,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.4,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,6,0,6,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.5,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,10.6,Pune Warriors,M Manhas,Yuvraj Singh,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.1,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.2,Pune Warriors,Yuvraj Singh,M Manhas,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.3,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.4,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.5,Pune Warriors,Yuvraj Singh,M Manhas,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,11.6,Pune Warriors,M Manhas,Yuvraj Singh,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.1,Pune Warriors,M Manhas,Yuvraj Singh,DE Bollinger,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.2,Pune Warriors,M Manhas,Yuvraj Singh,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.3,Pune Warriors,Yuvraj Singh,M Manhas,DE Bollinger,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.4,Pune Warriors,Yuvraj Singh,M Manhas,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.5,Pune Warriors,M Manhas,Yuvraj Singh,DE Bollinger,0,1,1,wides,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.6,Pune Warriors,M Manhas,Yuvraj Singh,DE Bollinger,0,0,0,,M Manhas,caught,MS Dhoni
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,12.7,Pune Warriors,NL McCullum,Yuvraj Singh,DE Bollinger,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.1,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.2,Pune Warriors,NL McCullum,Yuvraj Singh,SB Jakati,3,0,3,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.3,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.4,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.5,Pune Warriors,NL McCullum,Yuvraj Singh,SB Jakati,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,13.6,Pune Warriors,NL McCullum,Yuvraj Singh,SB Jakati,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.1,Pune Warriors,Yuvraj Singh,NL McCullum,S Randiv,4,0,4,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.2,Pune Warriors,Yuvraj Singh,NL McCullum,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.3,Pune Warriors,Yuvraj Singh,NL McCullum,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.4,Pune Warriors,NL McCullum,Yuvraj Singh,S Randiv,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.5,Pune Warriors,Yuvraj Singh,NL McCullum,S Randiv,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,14.6,Pune Warriors,Yuvraj Singh,NL McCullum,S Randiv,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.1,Pune Warriors,NL McCullum,Yuvraj Singh,SB Jakati,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.2,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.3,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.4,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.5,Pune Warriors,NL McCullum,Yuvraj Singh,SB Jakati,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,15.6,Pune Warriors,Yuvraj Singh,NL McCullum,SB Jakati,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.1,Pune Warriors,NL McCullum,Yuvraj Singh,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.2,Pune Warriors,Yuvraj Singh,NL McCullum,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.3,Pune Warriors,Yuvraj Singh,NL McCullum,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.4,Pune Warriors,Yuvraj Singh,NL McCullum,R Ashwin,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.5,Pune Warriors,NL McCullum,Yuvraj Singh,R Ashwin,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,16.6,Pune Warriors,NL McCullum,Yuvraj Singh,R Ashwin,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.1,Pune Warriors,Yuvraj Singh,NL McCullum,DE Bollinger,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.2,Pune Warriors,Yuvraj Singh,NL McCullum,DE Bollinger,0,0,0,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.3,Pune Warriors,Yuvraj Singh,NL McCullum,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.4,Pune Warriors,NL McCullum,Yuvraj Singh,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.5,Pune Warriors,Yuvraj Singh,NL McCullum,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,17.6,Pune Warriors,NL McCullum,Yuvraj Singh,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.1,Pune Warriors,NL McCullum,Yuvraj Singh,JA Morkel,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.2,Pune Warriors,Yuvraj Singh,NL McCullum,JA Morkel,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.3,Pune Warriors,Yuvraj Singh,NL McCullum,JA Morkel,0,0,0,,Yuvraj Singh,caught,SB Jakati
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.4,Pune Warriors,R Sharma,NL McCullum,JA Morkel,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.5,Pune Warriors,NL McCullum,R Sharma,JA Morkel,0,0,0,,R Sharma,run out,MS Dhoni
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.6,Pune Warriors,JE Taylor,NL McCullum,JA Morkel,0,1,1,wides,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,18.7,Pune Warriors,JE Taylor,NL McCullum,JA Morkel,2,0,2,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.1,Pune Warriors,NL McCullum,JE Taylor,DE Bollinger,1,0,1,,JE Taylor,run out,A Mukund (sub)
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.2,Pune Warriors,NL McCullum,M Kartik,DE Bollinger,0,0,0,,NL McCullum,caught,SB Jakati
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.3,Pune Warriors,M Kartik,AC Thomas,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.4,Pune Warriors,AC Thomas,M Kartik,DE Bollinger,1,0,1,,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.5,Pune Warriors,M Kartik,AC Thomas,DE Bollinger,0,1,1,legbyes,,,
501226,2011-04-25,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,2,19.6,Pune Warriors,AC Thomas,M Kartik,DE Bollinger,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.1,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.2,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.3,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.4,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.5,Kings XI Punjab,K Goel,JR Hopes,MM Patel,1,0,1,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,0.6,Kings XI Punjab,JR Hopes,K Goel,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.1,Kings XI Punjab,K Goel,JR Hopes,SR Watson,4,0,4,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.2,Kings XI Punjab,K Goel,JR Hopes,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.3,Kings XI Punjab,K Goel,JR Hopes,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.4,Kings XI Punjab,K Goel,JR Hopes,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.5,Kings XI Punjab,K Goel,JR Hopes,SR Watson,1,0,1,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,1.6,Kings XI Punjab,JR Hopes,K Goel,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.1,Kings XI Punjab,K Goel,JR Hopes,MM Patel,4,0,4,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.2,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.3,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.4,Kings XI Punjab,K Goel,JR Hopes,MM Patel,6,0,6,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.5,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,2.6,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.1,Kings XI Punjab,JR Hopes,K Goel,SR Watson,4,0,4,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.2,Kings XI Punjab,JR Hopes,K Goel,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.3,Kings XI Punjab,JR Hopes,K Goel,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.4,Kings XI Punjab,JR Hopes,K Goel,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.5,Kings XI Punjab,JR Hopes,K Goel,SR Watson,4,0,4,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,3.6,Kings XI Punjab,JR Hopes,K Goel,SR Watson,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,4.1,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
335987,2008-04-21,Jaipur,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,6.0,1,4.2,Kings XI Punjab,K Goel,JR Hopes,MM Patel,0,0,0,,,,
