Datetime,WorkDay,Temperature,Demand
2014-11-15 19:00:00,1,21.2,4.959865703999999
2014-11-15 19:30:00,1,20.3,4.97396722
2014-11-15 20:00:00,1,19.4,4.813345262
2014-11-15 20:30:00,1,19.0,4.630138406
2014-11-15 21:00:00,1,18.3,4.422332366
2014-11-15 21:30:00,1,17.6,4.216392962
2014-11-15 22:00:00,1,17.4,4.118932924
2014-11-15 22:30:00,1,16.9,4.068850318
2014-11-15 23:00:00,1,16.7,4.354757154
2014-11-15 23:30:00,1,16.4,4.379734936
2014-11-16 00:00:00,1,15.8,4.154361838
2014-11-16 00:30:00,1,15.1,3.993495654
2014-11-16 01:00:00,1,14.5,3.851945872
2014-11-16 01:30:00,1,14.0,3.692135808
2014-11-16 02:00:00,1,14.2,3.58809788
2014-11-16 02:30:00,1,14.3,3.51997298
2014-11-16 03:00:00,1,14.2,3.515388692
2014-11-16 03:30:00,1,14.1,3.547336504
2014-11-16 04:00:00,1,13.8,3.694310564
2014-11-16 04:30:00,1,13.4,3.864046226
2014-11-16 05:00:00,1,13.6,4.17521361
2014-11-16 05:30:00,1,13.4,4.484375232
2014-11-16 06:00:00,1,14.8,4.84342368
2014-11-16 06:30:00,1,15.8,5.08837459
2014-11-16 07:00:00,1,16.3,4.951970378
2014-11-16 07:30:00,1,17.1,4.979233476
2014-11-16 08:00:00,1,18.9,5.050308456000001
2014-11-16 08:30:00,1,20.8,5.084156282
2014-11-16 09:00:00,1,21.9,5.131066018
2014-11-16 09:30:00,1,23.2,5.211031848
2014-11-16 10:00:00,1,24.0,5.29409282
2014-11-16 10:30:00,1,25.0,5.357120322
2014-11-16 11:00:00,1,26.2,5.4425365239999985
2014-11-16 11:30:00,1,27.3,5.5227013
2014-11-16 12:00:00,1,28.0,5.582212247999999
2014-11-16 12:30:00,1,28.4,5.644065307999999
2014-11-16 13:00:00,1,29.3,5.723142824
2014-11-16 13:30:00,1,30.6,5.82520414
2014-11-16 14:00:00,1,30.6,5.884846624
2014-11-16 14:30:00,1,30.0,5.947984764
2014-11-16 15:00:00,1,29.5,6.054725534
2014-11-16 15:30:00,1,29.4,6.168666212000001
2014-11-16 16:00:00,1,29.5,6.1992370160000005
2014-11-16 16:30:00,1,29.6,6.187961578
2014-11-16 17:00:00,1,29.7,6.05485749
2014-11-16 17:30:00,1,29.6,5.965028544
2014-11-16 18:00:00,1,29.4,5.811873538
2014-11-16 18:30:00,1,28.6,5.681226948
2014-11-16 19:00:00,1,27.9,5.620207637999999
2014-11-16 19:30:00,1,27.2,5.573768894
2014-11-16 20:00:00,1,26.7,5.324754012
2014-11-16 20:30:00,1,28.6,5.082072502
2014-11-16 21:00:00,1,28.4,4.8115745180000005
2014-11-16 21:30:00,1,28.0,4.548939092
2014-11-16 22:00:00,1,26.3,4.399063478
2014-11-16 22:30:00,1,26.4,4.32864568
2014-11-16 23:00:00,1,26.2,4.574692442
2014-11-16 23:30:00,1,26.5,4.575185956
2014-11-17 00:00:00,1,26.9,4.304017638
2014-11-17 00:30:00,1,27.6,4.1370191080000005
2014-11-17 01:00:00,1,27.5,3.961315126
2014-11-17 01:30:00,1,27.4,3.80920453
2014-11-17 02:00:00,1,27.7,3.708467518
2014-11-17 02:30:00,1,27.5,3.655086248
2014-11-17 03:00:00,1,27.3,3.64884803
2014-11-17 03:30:00,1,27.1,3.661774276
2014-11-17 04:00:00,1,26.8,3.798278956
2014-11-17 04:30:00,1,26.7,4.00590546
2014-11-17 05:00:00,1,26.4,4.3441001360000016
2014-11-17 05:30:00,1,26.1,4.61737725
2014-11-17 06:00:00,1,26.1,4.997744488
2014-11-17 06:30:00,1,25.8,5.293583482
2014-11-17 07:00:00,1,26.1,5.24205789
2014-11-17 07:30:00,1,20.3,5.266408098
2014-11-17 08:00:00,1,20.4,5.349885924
2014-11-17 08:30:00,1,19.6,5.3395507360000005
2014-11-17 09:00:00,1,19.5,5.308510216
2014-11-17 09:30:00,1,19.1,5.25408121
2014-11-17 10:00:00,1,18.9,5.239629138
2014-11-17 10:30:00,1,20.6,5.312605764
2014-11-17 11:00:00,1,18.9,5.28450913
2014-11-17 11:30:00,1,18.9,5.256878896
2014-11-17 12:00:00,1,18.4,5.225626828
2014-11-17 12:30:00,1,17.9,5.18319294
2014-11-17 13:00:00,1,17.6,5.169742018
2014-11-17 13:30:00,1,18.8,5.065661866
2014-11-17 14:00:00,1,18.3,4.990216388
2014-11-17 14:30:00,1,18.7,4.968000822
2014-11-17 15:00:00,1,18.8,4.98057634
2014-11-17 15:30:00,1,18.3,4.985026594
2014-11-17 16:00:00,1,17.2,4.938140492
2014-11-17 16:30:00,1,17.6,4.959459186
2014-11-17 17:00:00,1,17.1,4.87930897
2014-11-17 17:30:00,1,16.4,4.815863884
2014-11-17 18:00:00,1,16.2,4.73731083
2014-11-17 18:30:00,1,16.1,4.691712278
2014-11-17 19:00:00,1,15.5,4.72609061
2014-11-17 19:30:00,1,15.7,4.707234578
2014-11-17 20:00:00,1,15.5,4.562323894
2014-11-17 20:30:00,1,15.2,4.43465953
2014-11-17 21:00:00,1,15.3,4.265616856
2014-11-17 21:30:00,1,14.8,4.085577002
2014-11-17 22:00:00,1,14.7,4.00201261
2014-11-17 22:30:00,1,14.4,3.977634456
2014-11-17 23:00:00,1,14.1,4.257018466
2014-11-17 23:30:00,1,13.8,4.277166142
2014-11-18 00:00:00,0,13.7,4.028250156
2014-11-18 00:30:00,0,13.6,3.83022776
2014-11-18 01:00:00,0,13.5,3.665629006
2014-11-18 01:30:00,0,13.3,3.5233286180000003
2014-11-18 02:00:00,0,13.3,3.405485722
2014-11-18 02:30:00,0,13.0,3.319974142
2014-11-18 03:00:00,0,13.0,3.282524808
2014-11-18 03:30:00,0,12.9,3.259318576
2014-11-18 04:00:00,0,12.8,3.304934384
2014-11-18 04:30:00,0,12.7,3.365522276
2014-11-18 05:00:00,0,12.5,3.464922972
2014-11-18 05:30:00,0,12.5,3.5807460160000004
2014-11-18 06:00:00,0,12.5,3.805975276
2014-11-18 06:30:00,0,12.9,4.0010719319999986
2014-11-18 07:00:00,0,13.1,4.024040728
2014-11-18 07:30:00,0,13.7,4.11515106
2014-11-18 08:00:00,0,14.2,4.18708914
2014-11-18 08:30:00,0,14.5,4.17034529
2014-11-18 09:00:00,0,15.3,4.1311758560000005
2014-11-18 09:30:00,0,15.3,4.17039485
2014-11-18 10:00:00,0,15.7,4.15472643
2014-11-18 10:30:00,0,16.0,4.05242185
2014-11-18 11:00:00,0,16.5,4.043859648
2014-11-18 11:30:00,0,16.8,4.038528726
2014-11-18 12:00:00,0,16.9,4.035746372
2014-11-18 12:30:00,0,16.4,4.012798814
2014-11-18 13:00:00,0,16.6,3.966257286
2014-11-18 13:30:00,0,17.3,3.984507692
2014-11-18 14:00:00,0,16.9,4.001558714
2014-11-18 14:30:00,0,16.9,3.995268358
2014-11-18 15:00:00,0,17.5,4.019337056
2014-11-18 15:30:00,0,18.0,4.093307364
2014-11-18 16:00:00,0,17.4,4.167173632
2014-11-18 16:30:00,0,17.8,4.279834872
2014-11-18 17:00:00,0,17.1,4.351822184
2014-11-18 17:30:00,0,16.7,4.379366526
2014-11-18 18:00:00,0,13.9,4.364869026
2014-11-18 18:30:00,0,13.8,4.309760128
2014-11-18 19:00:00,0,13.8,4.2862817060000005
2014-11-18 19:30:00,0,13.7,4.303036644
2014-11-18 20:00:00,0,13.3,4.22899905
2014-11-18 20:30:00,0,13.4,4.129615868
2014-11-18 21:00:00,0,13.4,3.98906347
2014-11-18 21:30:00,0,13.0,3.843830598
2014-11-18 22:00:00,0,12.7,3.794188628
2014-11-18 22:30:00,0,12.5,3.811771618
2014-11-18 23:00:00,0,12.6,4.112667548
2014-11-18 23:30:00,0,12.3,4.17694587
2014-11-19 00:00:00,0,12.2,3.956649904
2014-11-19 00:30:00,0,12.2,3.773605938
2014-11-19 01:00:00,0,12.1,3.592822548
2014-11-19 01:30:00,0,12.2,3.44114688
2014-11-19 02:00:00,0,12.0,3.348363768
2014-11-19 02:30:00,0,11.8,3.26414299
2014-11-19 03:00:00,0,11.4,3.204572932
2014-11-19 03:30:00,0,11.4,3.158822152
2014-11-19 04:00:00,0,11.2,3.160492338
2014-11-19 04:30:00,0,11.1,3.177606632
2014-11-19 05:00:00,0,11.1,3.241229492
2014-11-19 05:30:00,0,11.3,3.292150364
2014-11-19 06:00:00,0,11.5,3.4516937660000004
2014-11-19 06:30:00,0,11.2,3.63103498
2014-11-19 07:00:00,0,11.8,3.682489858
2014-11-19 07:30:00,0,12.5,3.77432843
2014-11-19 08:00:00,0,12.8,3.871271464
2014-11-19 08:30:00,0,12.4,3.935718584
2014-11-19 09:00:00,0,12.9,3.95228821
2014-11-19 09:30:00,0,14.1,3.945706492
2014-11-19 10:00:00,0,15.4,3.948689754
2014-11-19 10:30:00,0,15.5,3.913945322
2014-11-19 11:00:00,0,16.2,3.934531184
2014-11-19 11:30:00,0,17.6,3.925459486
2014-11-19 12:00:00,0,16.7,3.890454028
2014-11-19 12:30:00,0,16.4,3.810893862
2014-11-19 13:00:00,0,17.1,3.787897178
2014-11-19 13:30:00,0,17.0,3.783621292
2014-11-19 14:00:00,0,17.6,3.7796076
2014-11-19 14:30:00,0,17.1,3.791665016
2014-11-19 15:00:00,0,17.6,3.83064347
2014-11-19 15:30:00,0,17.3,3.926634814
2014-11-19 16:00:00,0,17.0,4.004867232
2014-11-19 16:30:00,0,17.4,4.121305414
2014-11-19 17:00:00,0,18.1,4.187006842
2014-11-19 17:30:00,0,17.3,4.200297966
2014-11-19 18:00:00,0,16.7,4.187803
2014-11-19 18:30:00,0,16.4,4.17447926
2014-11-19 19:00:00,0,15.5,4.1954013880000005
2014-11-19 19:30:00,0,15.6,4.292135642
2014-11-19 20:00:00,0,15.4,4.221416184
2014-11-19 20:30:00,0,16.2,4.102893944
2014-11-19 21:00:00,0,15.8,3.929123062
2014-11-19 21:30:00,0,15.6,3.75173703
2014-11-19 22:00:00,0,15.2,3.684949876
2014-11-19 22:30:00,0,14.8,3.696428052
2014-11-19 23:00:00,0,14.3,4.009236338
2014-11-19 23:30:00,0,13.8,4.073876972
2014-11-20 00:00:00,1,13.7,3.903629182
2014-11-20 00:30:00,1,13.9,3.743999444
2014-11-20 01:00:00,1,14.2,3.586841548
2014-11-20 01:30:00,1,14.1,3.440997256
2014-11-20 02:00:00,1,14.0,3.334968044
2014-11-20 02:30:00,1,13.8,3.26489842
2014-11-20 03:00:00,1,13.5,3.25674231
2014-11-20 03:30:00,1,13.2,3.285334298
2014-11-20 04:00:00,1,13.0,3.426524432
2014-11-20 04:30:00,1,13.3,3.599265662
2014-11-20 05:00:00,1,13.2,3.904918596
2014-11-20 05:30:00,1,13.3,4.242299646
2014-11-20 06:00:00,1,13.6,4.677259032
2014-11-20 06:30:00,1,14.0,5.009307268
2014-11-20 07:00:00,1,13.2,4.908275116
2014-11-20 07:30:00,1,14.4,4.858341968
2014-11-20 08:00:00,1,15.3,4.84392734
2014-11-20 08:30:00,1,16.3,4.796998922
2014-11-20 09:00:00,1,16.6,4.77816465
2014-11-20 09:30:00,1,17.2,4.795146484
2014-11-20 10:00:00,1,16.9,4.791258786
2014-11-20 10:30:00,1,17.2,4.782603632
2014-11-20 11:00:00,1,18.6,4.75422496
2014-11-20 11:30:00,1,17.6,4.718985982
2014-11-20 12:00:00,1,17.5,4.673558142
2014-11-20 12:30:00,1,18.0,4.647317712
2014-11-20 13:00:00,1,19.3,4.659552824
2014-11-20 13:30:00,1,18.7,4.651590799999999
2014-11-20 14:00:00,1,19.0,4.635035008
2014-11-20 14:30:00,1,20.1,4.62544316
2014-11-20 15:00:00,1,18.8,4.647429994
2014-11-20 15:30:00,1,19.4,4.69650304
2014-11-20 16:00:00,1,19.5,4.745649998
2014-11-20 16:30:00,1,19.1,4.7559325480000005
2014-11-20 17:00:00,1,18.3,4.69033779
2014-11-20 17:30:00,1,17.1,4.635656086
2014-11-20 18:00:00,1,16.7,4.545802516
2014-11-20 18:30:00,1,16.2,4.523525126
2014-11-20 19:00:00,1,15.4,4.56244483
2014-11-20 19:30:00,1,15.0,4.6484971680000005
2014-11-20 20:00:00,1,14.8,4.554489672
2014-11-20 20:30:00,1,15.3,4.410538142
2014-11-20 21:00:00,1,15.4,4.1970605339999985
2014-11-20 21:30:00,1,15.2,3.978529528
2014-11-20 22:00:00,1,15.1,3.895515136
2014-11-20 22:30:00,1,15.2,3.870580966
2014-11-20 23:00:00,1,14.8,4.160963262
2014-11-20 23:30:00,1,14.4,4.237759014
2014-11-21 00:00:00,1,14.4,4.023503098
2014-11-21 00:30:00,1,13.9,3.853966312
2014-11-21 01:00:00,1,13.7,3.703829768
2014-11-21 01:30:00,1,13.2,3.56166779
2014-11-21 02:00:00,1,13.0,3.459083684
2014-11-21 02:30:00,1,12.5,3.398098902
2014-11-21 03:00:00,1,12.2,3.391877398
2014-11-21 03:30:00,1,12.2,3.427386288
2014-11-21 04:00:00,1,11.8,3.549376892
2014-11-21 04:30:00,1,11.6,3.697153098
2014-11-21 05:00:00,1,11.4,4.01046519
2014-11-21 05:30:00,1,11.6,4.36748306
2014-11-21 06:00:00,1,12.1,4.800532072
2014-11-21 06:30:00,1,12.6,5.0886681
2014-11-21 07:00:00,1,13.0,4.95813732
2014-11-21 07:30:00,1,13.3,4.931697174
2014-11-21 08:00:00,1,14.3,4.946855572
2014-11-21 08:30:00,1,15.2,4.891391844
2014-11-21 09:00:00,1,15.6,4.870396958
2014-11-21 09:30:00,1,15.9,4.8423432680000005
2014-11-21 10:00:00,1,16.9,4.82637725
2014-11-21 10:30:00,1,17.5,4.82095031
2014-11-21 11:00:00,1,18.2,4.75997611
2014-11-21 11:30:00,1,18.9,4.715315578
2014-11-21 12:00:00,1,18.1,4.71208196
2014-11-21 12:30:00,1,19.0,4.717102632
2014-11-21 13:00:00,1,19.5,4.721314426
2014-11-21 13:30:00,1,18.6,4.700200488
2014-11-21 14:00:00,1,18.9,4.691148202
2014-11-21 14:30:00,1,19.9,4.718425366
2014-11-21 15:00:00,1,18.7,4.774246734
2014-11-21 15:30:00,1,20.6,4.80077596
2014-11-21 16:00:00,1,20.9,4.807565186000001
2014-11-21 16:30:00,1,20.9,4.811958998
2014-11-21 17:00:00,1,20.0,4.754430818
2014-11-21 17:30:00,1,18.9,4.722133518
2014-11-21 18:00:00,1,17.9,4.628967874
2014-11-21 18:30:00,1,17.2,4.60093821
2014-11-21 19:00:00,1,16.5,4.614578608
2014-11-21 19:30:00,1,16.0,4.69459776
2014-11-21 20:00:00,1,15.6,4.60577269
2014-11-21 20:30:00,1,15.6,4.44481187
2014-11-21 21:00:00,1,15.7,4.2348879980000005
2014-11-21 21:30:00,1,15.1,4.012932472
2014-11-21 22:00:00,1,14.8,3.912462962
2014-11-21 22:30:00,1,14.8,3.872417508
2014-11-21 23:00:00,1,14.4,4.163644978
2014-11-21 23:30:00,1,14.4,4.196585682
2014-11-22 00:00:00,1,14.2,3.98201383
2014-11-22 00:30:00,1,14.2,3.812341866
2014-11-22 01:00:00,1,14.1,3.668316064
2014-11-22 01:30:00,1,14.0,3.526621764
2014-11-22 02:00:00,1,13.9,3.42858743
2014-11-22 02:30:00,1,13.9,3.377635688
2014-11-22 03:00:00,1,13.8,3.363499544
2014-11-22 03:30:00,1,12.9,3.39701981
2014-11-22 04:00:00,1,12.3,3.523199556
2014-11-22 04:30:00,1,12.2,3.674757256
2014-11-22 05:00:00,1,11.8,3.975346712
2014-11-22 05:30:00,1,11.8,4.298556532
2014-11-22 06:00:00,1,12.0,4.687155212
2014-11-22 06:30:00,1,13.5,4.912581264
2014-11-22 07:00:00,1,14.3,4.755930272
2014-11-22 07:30:00,1,15.3,4.721919026
2014-11-22 08:00:00,1,16.1,4.710861546
2014-11-22 08:30:00,1,17.3,4.682696622
2014-11-22 09:00:00,1,18.5,4.6783176
2014-11-22 09:30:00,1,19.5,4.70745297
2014-11-22 10:00:00,1,21.0,4.7368974260000005
2014-11-22 10:30:00,1,22.1,4.76442575
2014-11-22 11:00:00,1,23.7,4.79853724
2014-11-22 11:30:00,1,24.7,4.833175362
2014-11-22 12:00:00,1,25.8,4.893888963999999
2014-11-22 12:30:00,1,26.1,4.955539566000001
2014-11-22 13:00:00,1,26.7,5.03332814
2014-11-22 13:30:00,1,28.3,5.104957858
2014-11-22 14:00:00,1,29.2,5.164500778
2014-11-22 14:30:00,1,28.1,5.223389996
2014-11-22 15:00:00,1,28.6,5.26486091
2014-11-22 15:30:00,1,29.2,5.343379226000001
2014-11-22 16:00:00,1,29.4,5.3975877
2014-11-22 16:30:00,1,28.7,5.383133456
2014-11-22 17:00:00,1,29.6,5.27850354
2014-11-22 17:30:00,1,29.2,5.220094788
2014-11-22 18:00:00,1,28.5,5.052470722
2014-11-22 18:30:00,1,28.2,4.90825137
2014-11-22 19:00:00,1,27.8,4.883910004
2014-11-22 19:30:00,1,27.1,4.913725614
2014-11-22 20:00:00,1,26.6,4.784290452
2014-11-22 20:30:00,1,25.7,4.606455636000001
2014-11-22 21:00:00,1,24.8,4.35918431
2014-11-22 21:30:00,1,23.9,4.136784632
2014-11-22 22:00:00,1,23.4,4.0216437639999985
2014-11-22 22:30:00,1,22.9,3.985339692
2014-11-22 23:00:00,1,22.8,4.260806144
2014-11-22 23:30:00,1,22.4,4.276287064
2014-11-23 00:00:00,1,22.3,4.043087746
2014-11-23 00:30:00,1,22.0,3.873473568
2014-11-23 01:00:00,1,21.6,3.760922538
2014-11-23 01:30:00,1,22.2,3.635940928
2014-11-23 02:00:00,1,23.0,3.543706974
2014-11-23 02:30:00,1,23.2,3.484750484
2014-11-23 03:00:00,1,22.2,3.466399982
2014-11-23 03:30:00,1,21.7,3.508692178
2014-11-23 04:00:00,1,22.0,3.625478934
2014-11-23 04:30:00,1,21.7,3.781411484
2014-11-23 05:00:00,1,22.3,4.03681756
2014-11-23 05:30:00,1,22.9,4.333098336
2014-11-23 06:00:00,1,23.8,4.743155853999999
2014-11-23 06:30:00,1,24.7,5.049439608
2014-11-23 07:00:00,1,25.0,4.98930966
2014-11-23 07:30:00,1,24.7,5.048924584
2014-11-23 08:00:00,1,25.4,5.165954012
2014-11-23 08:30:00,1,25.3,5.2050749960000005
2014-11-23 09:00:00,1,25.3,5.246389638
2014-11-23 09:30:00,1,25.6,5.303750978
2014-11-23 10:00:00,1,27.2,5.425300806
2014-11-23 10:30:00,1,26.5,5.466454668
2014-11-23 11:00:00,1,26.6,5.51304037
2014-11-23 11:30:00,1,26.6,5.531091106
2014-11-23 12:00:00,1,26.8,5.549089994
2014-11-23 12:30:00,1,27.4,5.588761452000001
2014-11-23 13:00:00,1,28.1,5.657117566
2014-11-23 13:30:00,1,28.0,5.674342678
2014-11-23 14:00:00,1,27.4,5.6533650060000005
2014-11-23 14:30:00,1,27.3,5.608031816
2014-11-23 15:00:00,1,26.3,5.590450142000001
2014-11-23 15:30:00,1,24.9,5.568153742000001
2014-11-23 16:00:00,1,24.0,5.5164708760000005
2014-11-23 16:30:00,1,23.5,5.512891194
2014-11-23 17:00:00,1,23.5,5.382656282
2014-11-23 17:30:00,1,22.5,5.288201912
2014-11-23 18:00:00,1,21.4,5.135610242
2014-11-23 18:30:00,1,21.2,5.050462662
2014-11-23 19:00:00,1,21.4,5.002956456000001
2014-11-23 19:30:00,1,22.0,4.95791859
2014-11-23 20:00:00,1,21.6,4.749980894
2014-11-23 20:30:00,1,21.4,4.539662594
2014-11-23 21:00:00,1,21.2,4.308747368
2014-11-23 21:30:00,1,21.3,4.101943568
2014-11-23 22:00:00,1,21.2,4.021923526
2014-11-23 22:30:00,1,20.9,3.986185192
2014-11-23 23:00:00,1,20.7,4.27435223
2014-11-23 23:30:00,1,19.8,4.276469514
2014-11-24 00:00:00,1,19.8,4.03540232
2014-11-24 00:30:00,1,19.6,3.86414604
2014-11-24 01:00:00,1,18.5,3.727188502
2014-11-24 01:30:00,1,19.7,3.60348292
2014-11-24 02:00:00,1,18.7,3.504956088
2014-11-24 02:30:00,1,17.8,3.437139112
2014-11-24 03:00:00,1,17.5,3.417819642
2014-11-24 03:30:00,1,17.0,3.4461450160000004
2014-11-24 04:00:00,1,17.0,3.561739256
2014-11-24 04:30:00,1,16.9,3.723312638
2014-11-24 05:00:00,1,17.1,4.004896002
2014-11-24 05:30:00,1,17.2,4.314640048
2014-11-24 06:00:00,1,17.5,4.696761768
2014-11-24 06:30:00,1,17.3,4.9576434680000006
2014-11-24 07:00:00,1,17.3,4.907720306
2014-11-24 07:30:00,1,17.0,4.931606494
2014-11-24 08:00:00,1,17.4,4.92284333
2014-11-24 08:30:00,1,17.7,4.901994
2014-11-24 09:00:00,1,17.3,4.92870964
2014-11-24 09:30:00,1,18.5,4.93116169
2014-11-24 10:00:00,1,17.9,4.909900782
2014-11-24 10:30:00,1,18.8,4.92768474
2014-11-24 11:00:00,1,20.3,4.899830904
2014-11-24 11:30:00,1,20.9,4.897179682
2014-11-24 12:00:00,1,20.3,4.8921839060000005
2014-11-24 12:30:00,1,21.5,4.870623908
2014-11-24 13:00:00,1,21.7,4.880752968
2014-11-24 13:30:00,1,21.6,4.901930432
2014-11-24 14:00:00,1,22.2,4.905938873999999
2014-11-24 14:30:00,1,22.9,4.9115637
2014-11-24 15:00:00,1,23.0,4.955089502
2014-11-24 15:30:00,1,22.3,5.01513822
2014-11-24 16:00:00,1,22.4,5.010582612
2014-11-24 16:30:00,1,22.2,5.019351084
2014-11-24 17:00:00,1,22.7,4.962302098
2014-11-24 17:30:00,1,20.7,4.911288824
2014-11-24 18:00:00,1,19.8,4.8132904000000005
2014-11-24 18:30:00,1,19.1,4.740167914
2014-11-24 19:00:00,1,18.8,4.670383254
2014-11-24 19:30:00,1,18.7,4.698200108
2014-11-24 20:00:00,1,18.8,4.604628372
2014-11-24 20:30:00,1,18.4,4.434275184
2014-11-24 21:00:00,1,18.3,4.24135311
2014-11-24 21:30:00,1,17.6,4.057063992
2014-11-24 22:00:00,1,17.0,3.973432488
2014-11-24 22:30:00,1,16.8,3.937108274
2014-11-24 23:00:00,1,16.4,4.20829902
2014-11-24 23:30:00,1,16.2,4.220124226
2014-11-25 00:00:00,0,15.8,3.974728412
2014-11-25 00:30:00,0,15.4,3.775055382
2014-11-25 01:00:00,0,15.1,3.608671614
2014-11-25 01:30:00,0,15.0,3.459667488
2014-11-25 02:00:00,0,14.4,3.3559755460000003
2014-11-25 02:30:00,0,14.0,3.29258842
2014-11-25 03:00:00,0,13.9,3.260546138
2014-11-25 03:30:00,0,13.8,3.25481242
2014-11-25 04:00:00,0,13.8,3.295435208
2014-11-25 04:30:00,0,13.6,3.330390622
2014-11-25 05:00:00,0,13.7,3.42198334
2014-11-25 05:30:00,0,13.4,3.520661572
2014-11-25 06:00:00,0,14.0,3.697695276
2014-11-25 06:30:00,0,15.6,3.872917952
2014-11-25 07:00:00,0,15.4,3.89023941
2014-11-25 07:30:00,0,16.9,4.027984524
2014-11-25 08:00:00,0,17.4,4.158577646
2014-11-25 08:30:00,0,18.1,4.23717803
2014-11-25 09:00:00,0,18.3,4.299718432
2014-11-25 09:30:00,0,19.6,4.332790238
2014-11-25 10:00:00,0,20.7,4.352658672
2014-11-25 10:30:00,0,22.1,4.319356994
2014-11-25 11:00:00,0,24.1,4.303861462
2014-11-25 11:30:00,0,23.2,4.276764238
2014-11-25 12:00:00,0,24.4,4.176970786
2014-11-25 12:30:00,0,26.2,4.173675514
2014-11-25 13:00:00,0,26.8,4.195300644
2014-11-25 13:30:00,0,27.1,4.24180076
2014-11-25 14:00:00,0,28.3,4.3075293960000005
2014-11-25 14:30:00,0,28.8,4.399466068
2014-11-25 15:00:00,0,29.8,4.48796067
2014-11-25 15:30:00,0,30.7,4.617887602
2014-11-25 16:00:00,0,30.8,4.701963602
2014-11-25 16:30:00,0,30.8,4.755589662
2014-11-25 17:00:00,0,30.3,4.74942409
2014-11-25 17:30:00,0,30.1,4.684074376
2014-11-25 18:00:00,0,30.3,4.58788541
2014-11-25 18:30:00,0,29.9,4.50737694
2014-11-25 19:00:00,0,29.5,4.458578884
2014-11-25 19:30:00,0,28.8,4.510959154
2014-11-25 20:00:00,0,28.0,4.461768582
2014-11-25 20:30:00,0,27.5,4.349674674
2014-11-25 21:00:00,0,26.5,4.170275678
2014-11-25 21:30:00,0,21.6,4.011273038
2014-11-25 22:00:00,0,20.5,3.924131106
2014-11-25 22:30:00,0,20.1,3.906203968
2014-11-25 23:00:00,0,19.4,4.1698089939999985
2014-11-25 23:30:00,0,19.2,4.18936394
2014-11-26 00:00:00,0,19.8,3.939721588
2014-11-26 00:30:00,0,19.5,3.73264938
2014-11-26 01:00:00,0,18.8,3.580455376
2014-11-26 01:30:00,0,18.8,3.42268614
2014-11-26 02:00:00,0,18.8,3.317470062
2014-11-26 02:30:00,0,18.3,3.241840854
2014-11-26 03:00:00,0,18.1,3.205594886
2014-11-26 03:30:00,0,17.6,3.182220462
2014-11-26 04:00:00,0,17.6,3.189886368
2014-11-26 04:30:00,0,17.6,3.18211465
2014-11-26 05:00:00,0,17.2,3.192801074
2014-11-26 05:30:00,0,17.1,3.2496018
2014-11-26 06:00:00,0,17.5,3.37021012
2014-11-26 06:30:00,0,17.7,3.49617013
2014-11-26 07:00:00,0,18.2,3.504571884
2014-11-26 07:30:00,0,19.0,3.586481884
2014-11-26 08:00:00,0,19.6,3.684267872
2014-11-26 08:30:00,0,19.8,3.752152686
2014-11-26 09:00:00,0,20.3,3.83292491
2014-11-26 09:30:00,0,20.8,3.862657702
2014-11-26 10:00:00,0,21.5,3.906517184
2014-11-26 10:30:00,0,22.7,3.95721856
2014-11-26 11:00:00,0,22.7,3.99968022
2014-11-26 11:30:00,0,21.8,4.021630734
2014-11-26 12:00:00,0,22.1,4.04877906
2014-11-26 12:30:00,0,22.8,4.084711006
2014-11-26 13:00:00,0,23.4,4.157168754
2014-11-26 13:30:00,0,23.7,4.241365738
2014-11-26 14:00:00,0,24.1,4.301687586
2014-11-26 14:30:00,0,24.5,4.392052968
2014-11-26 15:00:00,0,24.6,4.42936288
2014-11-26 15:30:00,0,25.0,4.529955874
2014-11-26 16:00:00,0,23.5,4.599325632
2014-11-26 16:30:00,0,23.2,4.627878072
2014-11-26 17:00:00,0,21.8,4.587616856
2014-11-26 17:30:00,0,21.8,4.512774174
2014-11-26 18:00:00,0,21.7,4.41300564
2014-11-26 18:30:00,0,21.0,4.38075687
2014-11-26 19:00:00,0,20.5,4.372353338
2014-11-26 19:30:00,0,20.0,4.383575364
2014-11-26 20:00:00,0,19.5,4.311360918
2014-11-26 20:30:00,0,19.0,4.16906282
2014-11-26 21:00:00,0,18.8,3.975761768
2014-11-26 21:30:00,0,18.5,3.79917285
2014-11-26 22:00:00,0,18.2,3.730826088
2014-11-26 22:30:00,0,17.9,3.72317091
2014-11-26 23:00:00,0,17.6,4.016332694
2014-11-26 23:30:00,0,17.3,4.059698934
2014-11-27 00:00:00,1,16.9,3.85031081
2014-11-27 00:30:00,1,16.7,3.689728632
2014-11-27 01:00:00,1,16.5,3.5551721360000004
2014-11-27 01:30:00,1,16.4,3.423018856
2014-11-27 02:00:00,1,16.4,3.3349624060000003
2014-11-27 02:30:00,1,16.3,3.287602842
2014-11-27 03:00:00,1,16.4,3.282152328
2014-11-27 03:30:00,1,16.3,3.311179662
2014-11-27 04:00:00,1,16.0,3.443235954
2014-11-27 04:30:00,1,16.4,3.61888868
2014-11-27 05:00:00,1,16.0,3.91946639
2014-11-27 05:30:00,1,15.9,4.243507072
2014-11-27 06:00:00,1,16.2,4.666661094
2014-11-27 06:30:00,1,16.6,5.015677992
2014-11-27 07:00:00,1,17.4,5.024423302
2014-11-27 07:30:00,1,18.6,5.10897785
